LIMIT_BAL,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,label
200000,45,2500,2500,2500,2500,0,0,0,0,1
150000,32,76215,72149,58228,38495,22365,10000,3993,15838,0
240000,39,177795,167091,161691,165177,8576,8200,9009,5000,0
450000,32,166295,147549,234421,240020,5771,90000,10517,8801,0
20000,32,15121,15424,15468,11082,1700,1488,1172,393,0
50000,45,50419,49331,48268,49075,0,0,2000,1000,1
190000,33,98814,102174,105230,17907,5000,5361,1000,0,1
390000,41,250490,248886,204333,201825,9506,8000,7500,7500,0
90000,36,91111,81784,97541,90102,9400,27000,3000,2680,0
120000,39,93673,95590,101562,94307,4375,8485,524,6004,0
210000,33,396,396,396,396,396,396,396,1911,0
500000,41,478623,466444,239921,184874,14000,12800,4300,3063,0
320000,40,22155,10853,33968,86024,10908,34151,86466,232242,0
210000,39,22861,6437,61813,59024,6536,72037,5015,12000,0
90000,38,89094,83036,86181,86311,3000,4500,3500,2500,1
100000,34,-342,-342,-342,-342,0,0,0,1500,0
360000,37,0,0,0,0,0,0,0,0,0
40000,37,20774,21778,22807,24993,1355,1384,2570,0,0
80000,41,0,0,0,0,0,0,0,0,0
300000,34,2915,1813,3397,4024,1813,3555,4024,5363,0
130000,43,1261,1705,0,1261,1705,817,1261,13161,0
480000,41,0,0,0,0,0,0,0,0,0
320000,39,310243,0,189018,131916,0,189018,132846,130400,0
330000,37,0,0,0,0,0,0,0,0,0
70000,38,63455,54722,56062,82305,2057,2322,1631,2942,0
240000,46,262206,257969,256740,246364,9200,12000,5700,3200,1
210000,32,204157,211065,206043,181945,10059,10120,8256,5000,0
50000,47,390,390,780,780,390,780,390,0,0
50000,39,8086,20993,16653,9346,21012,16653,9354,3424,0
30000,38,17085,19702,22978,23078,5000,5200,3078,5000,0
310000,38,23285,1058,0,1312,1058,142,1312,4836,0
230000,40,119730,120912,111819,93007,5000,0,3700,3986,0
170000,39,91289,74457,64374,63936,2486,2430,2224,1957,0
180000,39,0,0,0,0,0,0,0,0,0
330000,49,5813,65,3775,1590,65,3775,1590,0,0
170000,34,53145,52131,45987,35377,2005,2000,1514,1006,0
160000,33,101430,103870,106719,107485,5000,6000,4000,4100,0
50000,32,15276,19797,19205,18600,4800,0,0,1700,1
60000,33,56221,58271,58446,53368,3000,3000,3000,0,0
500000,49,12536,27882,35031,42145,28023,35477,42360,7387,0
230000,44,-213,2302,22049,20756,5000,22068,2014,9000,0
180000,38,-47,-47,470,0,0,517,0,0,0
320000,40,8240,8240,8240,8240,8240,8240,8240,15273,0
490000,39,189460,16769,2310,48409,16405,2324,25053,280695,0
210000,43,197743,201949,208690,211925,7500,10000,9085,1744,0
50000,33,22384,13538,9199,6879,1320,2000,1284,264,1
160000,33,25058,20624,16280,0,1344,1000,0,0,0
80000,41,165578,153033,133017,19164,4351,3520,1000,3272,1
220000,49,1410,580,1386,-14,580,1386,0,6174,0
20000,46,7544,7277,8215,9200,0,1215,1200,1280,1
200000,49,416,416,416,0,416,416,0,1248,0
300000,31,0,0,0,0,0,0,0,0,1
20000,36,1050,1050,1050,1050,0,0,0,0,1
180000,32,0,144,-35,-35,144,0,0,0,0
200000,33,2810,7114,1981,3959,7149,2059,3978,5403,0
140000,38,53797,55007,56128,56713,2700,2600,2100,600,1
150000,36,5856,2629,99,45,4914,99,45,2982,0
160000,40,19978,27563,28350,25186,10000,5002,5000,14400,0
160000,32,163695,153009,115096,76037,7000,5400,4082,163107,0
200000,34,466,1242,4006,941,1242,4034,945,2366,0
20000,49,19481,18756,-3744,17105,0,0,21200,345,1
260000,32,3581,-9,-9,1935,0,0,1944,999,0
260000,32,1198,1198,1198,1198,1198,1198,1198,1198,1
620000,42,75509,65572,59306,60479,3500,2500,2500,2300,0
50000,37,37603,38672,39949,40225,2000,2200,1400,1000,1
20000,32,390,390,390,0,390,390,0,780,0
190000,32,6415,8169,10060,10633,2000,2000,1000,1000,0
30000,38,24305,23621,24346,25359,0,1410,1423,2051,1
160000,38,6763,1651,3107,4187,1651,3107,4187,0,0
360000,40,12663,0,0,2455,0,0,2455,6447,0
20000,44,19157,20011,18768,1261,1500,1768,1261,390,0
150000,42,49728,47784,47449,47987,5000,6000,3000,1700,0
400000,38,1751,7046,2026,8686,7046,2026,8686,8526,0
80000,43,0,0,0,0,0,0,0,0,0
260000,34,-40,-40,-40,8117,0,0,8157,0,0
500000,38,6178,825,2122,34159,829,2133,34313,17,0
240000,34,242805,237854,240535,242770,10000,11000,9248,8005,0
50000,37,49444,50621,49326,29584,2306,2155,1086,19001,0
10000,36,9075,8593,9582,8986,2000,1300,1200,1000,0
50000,47,0,0,1708,0,0,1708,0,0,0
150000,41,140172,141528,141411,143748,5507,4007,5001,5003,0
150000,40,0,1003,1003,35206,1003,1003,35206,2000,0
130000,30,29344,3268,6186,700,1107,3025,707,1680,0
120000,37,21786,22126,23763,25059,1000,2000,2000,1000,0
50000,39,39753,40701,41342,41424,2000,2000,2000,1600,1
160000,41,63446,63501,65439,66761,1699,2960,3007,2573,0
70000,39,120766,55164,41549,31966,4000,2000,1500,1200,1
380000,40,245069,251731,257028,266487,12000,10600,15000,9800,0
280000,47,2180,251,4250,1000,251,4250,1000,5507,0
50000,39,51400,0,0,0,0,0,0,0,1
30000,35,8348,9678,12702,12206,1476,3500,0,1000,1
260000,37,256,188,188,198,188,188,198,217,0
210000,35,131956,134755,139089,140488,5000,6507,5200,5500,0
320000,32,1043,0,20012,34438,0,20012,15000,1082,0
480000,41,76750,103618,127402,7302,30000,30000,9398,5155,0
80000,42,45619,46567,47522,48373,2000,2000,2000,0,0
100000,43,42529,43526,46628,45578,1703,3805,0,1663,0
70000,31,47873,52440,55961,63341,6000,5000,10000,3000,0
300000,37,298,750,179,1576,752,179,1579,1,0
150000,48,104320,82478,73465,10000,2433,1786,10000,10000,0
140000,41,130138,132726,135494,136679,4756,4912,3781,2500,1
360000,39,30956,30814,42791,31830,30818,42887,31839,30693,0
500000,47,18033,8783,13202,16546,8783,13357,16600,12585,0
320000,36,283743,289508,302561,283356,12013,21041,1514,9122,1
190000,44,231,3421,3190,0,3190,0,0,0,0
50000,49,18139,9198,10000,0,1198,1000,0,0,1
50000,38,52711,47302,48540,48355,1769,2007,1822,651,1
290000,31,124626,115239,113494,100847,3900,4864,5000,2792,0
110000,36,58949,60131,61329,62402,3000,3000,3000,2500,0
210000,31,189650,127111,93208,88223,5000,4200,3100,3000,0
20000,32,20450,17861,18967,19633,0,1700,1300,651,1
90000,35,86821,71263,73515,74100,4000,4000,3000,0,0
120000,36,66,584,259,-66,843,0,66,325,0
20000,46,7283,7021,11208,8818,0,4500,0,1000,1
270000,31,21129,16616,16911,14692,1697,2500,0,1000,0
190000,41,33798,34931,36064,37160,2000,2000,2000,2000,0
200000,33,655,270,880,0,270,880,0,0,0
340000,35,38214,39229,40747,41930,1500,2000,2000,2000,0
310000,33,10878,12910,990,0,12910,990,0,1715,0
180000,30,56951,57941,58994,60047,2100,2150,2200,2500,0
80000,32,78239,80426,81767,78340,4500,5009,5000,2000,1
510000,31,0,14370,17023,9706,14370,3500,2500,1380,1
200000,44,75811,77554,79418,80608,4001,3501,3501,3001,0
100000,36,15585,12430,8186,1127,5000,5000,1127,10143,0
150000,35,4301,8246,12865,817,4000,5064,821,1100,1
400000,35,212647,148816,129580,50790,6000,9353,10000,49106,0
130000,44,5230,4998,7898,7021,0,3000,0,40200,1
420000,35,9288,16880,28690,13310,17095,28824,13367,3547,0
340000,49,1190,2988,390,1489,2988,390,1489,2140,0
200000,36,1990,1186,4078,3000,1186,4092,3000,3849,0
420000,32,203843,21400,800,0,3200,0,0,0,0
50000,34,27465,24125,47444,43028,24125,60003,5000,30000,0
280000,31,148186,150724,153762,155242,5000,5006,4408,4117,0
280000,31,278510,279845,0,189841,6996,0,189841,6022,1
60000,46,56869,57976,54398,46937,2110,2131,2010,1000,0
360000,33,2040,894,1228,746,897,1234,749,2163,0
220000,31,224244,210290,179645,166753,0,6800,6640,4100,1
20000,38,16465,18470,18877,19604,3000,1473,1200,396,0
160000,41,0,0,0,0,0,0,0,0,1
20000,48,170,-220,-610,390,0,0,1390,0,0
180000,33,3187,3198,264,7352,3198,264,7373,1385,0
500000,33,28498,26117,29717,36485,5000,5000,8006,2,0
20000,34,9662,10673,11998,13010,1180,1505,1517,1257,1
20000,34,2216,2199,1530,750,2199,1530,750,1140,0
250000,45,98015,100706,35960,26244,4541,1820,1500,1000,0
320000,38,208207,9222,10244,11255,1154,1176,1187,410,0
470000,32,19419,11006,15171,27319,11070,15202,27329,30203,0
180000,39,51496,51588,51869,52999,1838,2000,2468,1850,0
170000,32,-1000,-1000,1000,1000,0,2000,0,0,0
20000,45,8541,5577,5346,9984,5577,0,5000,10089,0
280000,48,127636,128334,116879,117912,4300,5000,4300,3729,0
290000,36,42512,23991,22416,17016,3000,2010,3000,3000,0
60000,36,780,390,-2750,360,0,0,5500,0,1
130000,27,2881,670,1919,3671,670,1919,3671,13861,0
100000,42,33816,33024,32308,31399,0,60,0,0,0
60000,36,104492,53348,52817,57954,5200,3000,8500,0,0
100000,32,4080,2271,4100,7980,0,4107,7980,0,0
50000,34,48212,49207,49914,48382,2500,2200,0,3800,0
550000,44,21788,0,1091,2291,0,1091,2309,1000,0
100000,46,22648,23978,23312,24617,2000,0,2000,1200,1
280000,38,3300,0,0,0,0,0,0,0,0
30000,32,17578,17988,20374,20738,1000,3000,1000,2170,0
230000,45,50500,22771,2652,12097,22771,2652,12097,30096,0
80000,44,1798,2302,1604,3612,2310,1100,3612,600,0
80000,33,59991,63371,65616,36159,5000,4000,2500,2500,0
50000,31,50275,45673,48833,31769,2000,5000,2500,500,0
50000,46,1853,3656,4400,0,2000,1000,0,1704,0
280000,36,198,1979,500,55176,1979,500,55176,5950,0
290000,40,97193,98441,95169,93718,6000,4000,4250,5000,0
50000,47,44681,45736,46658,44441,2100,2009,2013,700,0
140000,41,-10,-10,1066,0,0,1076,0,0,0
80000,43,435,4495,5333,7136,4495,1500,2500,1000,0
280000,32,4524,2625,4401,5039,2000,3000,3000,3000,0
20000,46,7790,9985,12001,13978,2500,2500,2500,2500,0
470000,40,20614,37791,29581,25482,37978,29734,25630,297,0
350000,33,25507,26580,31802,30895,1800,6000,0,1000,0
170000,34,35923,37323,38420,40468,2000,2000,3000,2000,0
200000,31,990,1000,6855,1500,1010,6855,1500,9181,0
360000,35,0,4359,328,3721,4359,328,3721,3150,0
140000,41,144904,143827,141805,26141,10000,10000,5000,6000,1
240000,41,238902,241717,240041,231036,8135,8685,10252,7016,1
500000,32,305575,231984,228765,185694,9824,10910,7239,5576,0
190000,34,154258,166118,170001,165797,14500,8000,0,6100,1
200000,32,74150,66378,60722,53769,3000,5000,3000,2000,0
210000,41,326,326,326,326,326,326,326,326,1
30000,36,1772,9619,-6,-6,9647,0,0,0,0
50000,36,47599,48542,49691,49172,2000,2200,1148,500,1
360000,47,229,4240,2500,0,4261,2500,0,0,0
280000,43,149803,131171,132165,133948,6150,6256,6275,5012,0
360000,38,0,0,0,0,0,0,0,0,1
50000,39,47990,43288,44569,47291,1997,2278,4000,4000,0
270000,47,161999,165303,168837,172281,6000,6200,6254,6290,0
20000,37,17622,19996,15467,15863,3000,2000,1000,0,0
200000,37,4757,6170,7408,8250,1500,1500,1000,1000,0
320000,39,103918,93768,91523,91579,9203,3317,3506,4218,0
230000,37,21374,23695,25996,28240,3000,3000,3000,3000,0
350000,35,218605,166310,166106,100151,6222,7174,4200,2400,0
220000,33,1172,2917,170,5758,2917,170,5789,792,1
50000,35,22188,20501,22161,24784,2000,2000,3000,2700,0
20000,48,13543,16434,17452,16879,3132,1577,0,757,1
390000,32,35745,12935,20868,14411,13000,20971,14487,19020,0
120000,39,30000,0,10780,0,0,10780,0,12000,0
490000,41,79712,81707,85703,87725,3000,5000,4000,3000,0
190000,37,79838,81523,83530,87126,4000,5000,6000,0,0
150000,40,291,291,291,432,291,291,432,300,0
150000,42,143947,147394,142991,146745,4742,4847,4997,4120,0
270000,37,174532,167536,171865,176167,6900,7900,8800,4700,1
150000,34,122375,132631,129099,136717,12300,0,11300,0,0
600000,36,372396,416438,459749,455910,50000,50000,15000,20000,0
240000,30,213483,216856,220514,217068,8008,10038,10029,1038,0
100000,31,91176,95664,99226,99838,6000,6000,4000,5000,0
260000,31,500,0,832,0,0,832,0,284,1
80000,42,6959,3959,-41,-41,3000,0,0,1800,0
20000,46,9417,9119,10015,9705,0,1200,0,1000,1
260000,42,225844,219261,206742,255079,10030,10000,65500,10000,0
370000,41,0,0,0,0,0,0,0,0,0
70000,31,101284,71451,66937,38521,2864,2501,1417,1500,0
270000,31,188929,191179,171057,163865,10089,7009,7506,10007,0
250000,44,175070,175494,175711,153130,8000,6018,6887,6000,0
70000,39,18219,19606,20980,22320,2000,2000,2000,1000,0
160000,42,0,0,0,0,0,0,0,0,0
300000,35,17975,14032,13145,11890,1510,1519,2000,1005,0
280000,39,1466,1466,25482,24942,1473,25489,1348,816,0
210000,34,330,330,660,330,330,660,0,660,0
200000,33,234069,8206,1892,8484,16412,1892,8484,4602,0
50000,31,1050,1050,1050,1050,0,0,0,0,1
60000,45,6471,7487,9356,10392,1131,2000,1200,1000,0
50000,36,52045,49714,50908,49756,2000,2005,1432,1008,0
50000,35,48047,46593,46945,21260,0,2052,1800,0,1
140000,39,92861,87249,87188,86973,3992,4100,4000,3162,0
150000,31,15000,0,0,0,0,0,0,0,0
230000,33,56754,57171,56150,57074,3000,2100,2300,2000,0
310000,40,-150,-150,-150,-150,0,0,0,0,0
500000,47,0,1200,163,1131,1200,163,1142,150,0
170000,36,5470,1701,18406,-979,2000,19000,0,0,0
230000,41,0,1482,2140,2360,1482,2140,2560,2620,1
50000,47,19949,19356,19849,20301,2000,2000,2000,1000,0
170000,33,917,917,0,2038,0,0,2038,0,0
340000,34,335002,319219,271435,267100,12510,12101,10045,10010,1
220000,35,237976,232993,229896,226036,8300,8500,8000,7900,0
60000,45,25513,13941,13265,13645,1300,1600,1300,1500,0
200000,33,1201,0,973,0,0,973,0,161,0
350000,34,38021,29493,31838,32369,3000,3000,3000,1500,0
60000,42,99114,97895,94204,95986,3700,3000,4000,1500,0
100000,28,0,0,0,0,0,0,0,60,0
70000,32,67065,68358,69670,70918,3000,3000,3000,3000,1
360000,35,3738,2019,4979,0,2019,4979,0,4974,0
100000,29,1200,2100,0,0,2100,0,0,0,1
290000,47,822,836,12,-824,850,12,0,2170,0
380000,47,0,0,0,0,0,0,0,0,1
380000,33,77994,79099,80828,82583,3000,3000,3100,3500,0
60000,45,60035,60776,49802,50965,2380,2262,3000,1500,1
320000,28,67264,67207,0,2615,3231,0,2615,228975,0
80000,45,35169,39069,38166,40642,4500,0,3427,0,1
280000,37,33687,21575,23926,23102,5000,3000,10000,10000,0
110000,38,103202,69917,68917,69141,2500,2494,2477,2500,1
310000,46,102064,104072,105063,107113,5030,4000,3633,3671,1
230000,28,28534,27104,24415,29002,15222,10016,10083,5030,0
200000,28,0,1500,0,0,1500,0,0,1000,1
70000,29,58305,61710,64114,66775,5000,4000,5000,161,0
210000,35,62809,64781,65847,46992,3018,2824,1757,1674,0
290000,41,7488,5795,9562,21312,5807,9569,21336,5020,0
460000,37,7121,7953,8642,9151,1273,1288,1123,1000,0
360000,39,264,1139,264,2193,1139,0,2193,528,0
200000,32,1100,740,4908,740,740,4908,740,5221,0
230000,37,30769,30792,30140,31067,1500,1600,1500,1000,0
80000,32,2976,13384,2255,1830,13424,2267,1835,2655,0
80000,36,81066,80873,81244,80391,3000,2929,3000,5522,0
150000,33,27221,27897,25304,21894,5000,1715,1200,625,0
290000,36,72774,67311,66183,61332,3500,3000,3000,3000,0
90000,31,67776,68476,68485,67000,4023,4017,4000,4000,0
360000,40,250,1088,3189,3093,1088,3215,3104,2026,1
190000,36,105418,107689,109678,110887,5500,5200,4500,4300,1
20000,41,7472,9304,9369,5873,2000,2002,3098,215,0
150000,47,250475,123543,52598,3218,5772,2424,3218,0,0
50000,32,11030,12048,13145,14160,1203,1300,1235,516,0
310000,38,995,988,993,993,993,1005,1000,1502,0
260000,38,94152,91774,89485,85906,4150,4153,2913,3012,0
190000,42,31323,28890,26793,27304,1500,1500,2000,1500,0
30000,31,6456,4390,3016,4504,4398,3000,3009,5767,1
280000,32,19668,1000,3186,44932,1000,3186,45028,2100,0
60000,40,58123,53604,54851,55742,2000,2500,2500,1000,1
20000,32,18996,19316,20330,20515,1325,1339,1609,823,0
140000,29,132629,55185,56000,0,5000,2000,0,0,0
80000,47,2001,2338,5655,1670,2338,5655,1676,3096,1
200000,43,1243,1435,1270,3783,1453,1270,4000,0,0
170000,42,610,995,2429,2202,995,2429,2202,598,0
210000,48,2776,2776,2776,526,2776,2776,526,4880,0
500000,46,157046,82603,37528,83629,1652,37550,83642,20894,0
60000,36,39212,45987,42778,25163,45994,20052,20007,7,0
410000,32,35868,18762,18557,31003,3762,1557,13000,0,1
220000,35,210200,213208,219611,204740,8000,10098,5828,3000,1
420000,30,122418,113122,89586,83713,4816,4128,3147,2018,0
250000,28,149678,152704,163101,164953,7000,14400,6000,0,0
80000,26,84488,83593,72883,67337,2871,2727,3170,1940,0
80000,27,40612,41934,43261,44537,2000,2000,2000,2000,0
20000,28,3608,7032,14244,14065,5000,12500,3000,4000,0
300000,30,18468,60489,63982,124493,61200,45153,102749,186,0
50000,44,54332,51671,50272,49293,3000,1928,1595,1526,1
360000,46,0,0,0,0,0,0,0,0,0
140000,36,127496,128675,131640,134183,5000,5041,5000,4000,0
70000,31,61177,62076,63806,126005,5300,3500,2154,7800,1
70000,34,69368,69259,71488,64601,4000,4000,2013,1500,0
430000,39,41428,32303,20739,12925,17800,15023,12925,17566,0
170000,39,0,582,0,582,582,0,582,291,0
210000,44,0,0,0,0,0,0,0,0,0
150000,36,2750,2424,27498,1213,2424,27498,1213,26636,0
260000,42,252107,222195,209496,215317,12004,15000,15000,12000,0
500000,40,22520,1110,79243,0,1110,79243,0,4580,0
160000,39,4138,0,0,0,35,0,0,2920,0
210000,45,56024,57148,58338,59529,1836,1897,1936,1952,1
230000,33,203218,208414,203466,150365,10000,0,8000,5000,0
180000,43,2745,3873,3275,2347,3884,3284,2354,3029,0
20000,37,7440,15960,0,-1953,10050,0,18047,7985,0
310000,41,247202,233712,197450,194834,8213,8668,8247,6729,0
180000,39,0,444,182,0,444,182,0,0,0
80000,46,48967,49850,50767,45721,2000,1771,1715,4000,0
230000,47,143083,130011,83545,82638,6500,4579,4500,3000,0
210000,41,114953,88428,96993,94537,5000,10000,0,5000,1
90000,37,61584,62983,61107,61976,3000,0,3000,326,1
30000,45,25829,25121,27988,30515,0,3600,3300,0,0
430000,34,435,-183,-525,-868,183,0,0,0,0
200000,41,10799,1208,1585,1470,1213,1585,1470,1273,0
220000,34,416,416,416,416,416,832,416,416,1
480000,37,6071,7994,8313,25714,8023,8351,25753,14012,0
360000,36,33051,13614,-5386,250214,1000,2544,261000,9000,0
390000,34,-702,-808,-1141,-1247,0,0,0,0,0
20000,43,13817,15398,15852,16862,1815,1000,1279,614,1
200000,37,65927,59688,53084,46363,2700,2200,1700,1489,0
30000,35,3462,-334,-1170,-1560,0,0,0,0,1
410000,40,34405,18612,19975,8906,18612,8944,7,10491,0
40000,47,38741,36840,37868,36139,2000,1942,1600,3500,0
50000,47,50574,48968,50151,50496,0,2463,2300,55,1
230000,28,48144,51966,44477,39998,12000,2353,5000,0,0
130000,33,1022,0,0,0,0,0,0,0,1
100000,33,7067,-418,7064,15229,0,7482,15315,9705,0
400000,34,26912,24967,13810,18230,10016,6000,10000,10000,0
330000,42,73214,76599,78274,80102,10000,4000,8000,10000,0
590000,41,617,1304,35498,0,1304,35552,0,0,0
50000,34,13731,13974,7891,4600,1530,2004,1000,1008,1
140000,36,58165,59693,61732,62411,2500,3000,2300,3000,1
730000,37,70309,61991,49082,26873,20000,14023,9035,528897,0
110000,34,107430,109660,111387,111631,5500,5000,4300,12700,1
500000,46,4031,3684,7544,14459,3709,7594,14484,9762,0
200000,40,6154,6000,5762,0,6000,5762,0,0,0
180000,41,183047,182506,183363,183013,6704,6973,7023,7000,0
70000,45,67062,68622,28236,30750,3000,1500,3000,5000,0
170000,45,2610,0,1565,965,0,1565,0,6500,0
420000,44,13620,13002,9180,13965,2000,5000,5000,5000,0
60000,29,58634,59541,58604,59427,3000,31404,3000,2000,0
280000,31,266511,269245,268332,271904,9557,10001,8585,4761,0
30000,40,21617,24133,25239,26314,3200,1800,1800,1500,0
90000,38,88937,87866,87343,89786,3103,3500,4200,2426,1
200000,36,239,2925,3421,301,2925,3421,301,10217,0
220000,33,62770,86968,57675,75892,40000,25000,25000,10000,0
280000,47,92288,77428,78544,63106,4004,3504,3204,2304,0
280000,38,138984,140300,145127,145571,4900,6918,7100,4388,0
430000,40,2099,8256,4353,471,8297,4391,473,5808,0
180000,37,0,0,0,0,0,0,0,2201,0
50000,49,27231,26500,27533,28569,0,1764,3400,1100,1
500000,46,18664,67646,-214,-214,68013,0,0,42986,0
50000,35,38536,39891,41945,44064,2000,2381,2500,1500,0
200000,43,3005,4709,7544,9409,4709,7574,9497,57023,0
100000,42,95926,98437,98480,63372,5000,3100,2000,1600,0
60000,31,55831,60430,58906,59210,8660,0,2150,800,0
30000,33,30384,30134,30646,29657,3010,3000,3000,3000,1
180000,41,111786,115921,117428,104153,6000,5000,9000,0,0
20000,40,8201,8912,10110,10817,1000,1500,1180,1000,1
350000,39,179189,173622,171127,173283,6695,6958,6669,5596,0
20000,43,5909,8134,7859,9518,2500,0,1800,0,0
100000,38,100600,94367,96504,22850,4090,4385,1850,103300,0
20000,43,11573,12372,14946,14409,1300,2787,0,2500,1
30000,29,10305,11327,12354,13840,1500,1514,2000,0,0
30000,31,7130,2639,1429,2652,2654,1437,2853,12247,0
180000,40,78170,80559,82947,84379,4000,4000,3100,3100,0
300000,29,49917,49833,49831,51818,5000,5000,5000,5000,0
360000,38,176,252,0,0,252,0,0,0,0
210000,36,931,2562,736,270,2570,0,270,0,0
30000,35,18829,19223,20599,15642,1000,2014,6,25700,1
150000,31,146805,148293,146245,141593,5300,7000,6600,4700,0
150000,31,0,648,0,1448,648,0,1448,0,0
150000,42,0,0,0,0,0,0,0,0,1
470000,40,276880,241153,204223,151253,5014,10000,5214,4500,0
200000,38,105729,106296,110031,112410,3806,5449,5694,20000,0
80000,49,77985,80886,82150,0,4200,3800,0,0,0
250000,37,206430,210029,214868,218593,8300,9500,9000,5500,0
500000,30,24349,9543,53947,84388,9605,54218,84839,26283,0
200000,36,14460,12825,13810,14815,0,1502,2000,2000,0
90000,34,106339,90500,0,0,20585,0,0,0,0
400000,47,105610,107495,111150,112444,3904,5646,5000,3000,0
180000,38,9409,10395,5382,3155,10423,5393,3159,1881,0
160000,47,988,779,637,2667,779,638,2670,16746,0
130000,38,123044,122981,102151,90917,4949,4000,3250,3231,0
60000,45,67719,69501,58536,56705,3000,12423,2000,2000,0
240000,39,215013,220938,213460,217816,9600,7800,7907,8021,0
160000,33,82535,84300,86091,83839,4000,4000,0,4000,1
50000,43,48919,48775,48731,48934,1800,2200,1400,582,0
280000,34,251267,258944,262562,164059,15000,10565,20253,20518,0
