Selected,LoanNr_ChkDgt,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,DisbursementDate,DisbursementGross,ChgOffPrinGr,GrAppv,SBA_Appv,New,RealEstate,Portion,Recession,daysterm,xx,Default
0,7663014001,532299,16286,2004,60,2,1.0,1,1,1,1,16436.0,37333,0,40000,20000,0,0,0.5,0,1800,18236.0,0
0,7674324006,531210,16289,2004,300,5,1.0,0,5,1,1,16314.0,621000,0,621000,465750,0,1,0.75,0,9000,25314.0,0
0,7676064004,531120,16289,2004,192,6,1.0,0,6,1,1,16375.0,155000,0,195000,146250,0,0,0.75,0,5760,22135.0,0
1,7688034003,531210,16294,2004,84,5,1.0,1,5,1,1,16344.0,50000,0,50000,25000,0,0,0.5,0,2520,18864.0,0
1,7688573005,532230,12710,1995,84,4,1.0,0,0,1,0,12814.0,45000,0,45000,40500,0,0,0.9,0,2520,15334.0,0
0,7688603001,532420,12710,1995,300,22,1.0,0,0,1,0,12814.0,273000,0,273000,191100,0,1,0.7,0,9000,21814.0,0
0,7693064006,532490,16296,2004,85,25,1.0,0,25,1,1,16344.0,1340000,0,1340000,1005000,0,0,0.75,0,2550,18894.0,0
1,7693173008,532420,12711,1995,300,8,1.0,0,0,1,0,12814.0,994600,0,1000000,700000,0,1,0.7,0,9000,21814.0,0
1,7697064003,531210,16296,2004,300,20,1.0,19,1,1,1,16375.0,1899500,0,1899500,1424625,0,1,0.75,0,9000,25375.0,0
1,7699594002,532210,16299,2004,84,2,1.0,5,7,1,1,16314.0,164502,0,98000,49000,0,0,0.5,0,2520,18834.0,0
1,7705564001,531311,16300,2004,84,2,1.0,0,2,1,1,16526.0,45000,0,40000,20000,0,0,0.5,0,2520,19046.0,0
1,7707774009,531210,16301,2004,240,12,1.0,6,0,1,1,16357.0,308000,0,310000,310000,0,1,1.0,0,7200,23557.0,0
1,7725144001,531210,16307,2004,33,12,1.0,2,12,1,1,16495.0,50000,28120,50000,25000,0,0,0.5,0,990,17485.0,1
1,7740954006,532230,16310,2004,60,2,1.0,0,2,1,1,16344.0,50000,0,50000,25000,0,0,0.5,0,1800,18144.0,0
0,7741014008,531210,16310,2004,41,6,1.0,2,6,1,2,16344.0,63000,60786,63000,31500,0,0,0.5,1,1230,17574.0,1
1,7752104006,531210,16315,2004,300,17,1.0,0,17,1,1,16344.0,1340000,0,1340000,1005000,0,1,0.75,0,9000,25344.0,0
0,7754444007,532220,16315,2004,84,1,1.0,0,1,1,1,16344.0,15000,0,15000,7500,0,0,0.5,0,2520,18864.0,0
1,7762184001,532230,16317,2004,300,16,1.0,4,12,1,1,16375.0,675000,0,675000,506250,0,1,0.75,0,9000,25375.0,0
1,7762754006,531210,16317,2004,300,11,1.0,0,0,1,1,16405.0,294000,0,294000,220500,0,1,0.75,0,9000,25405.0,0
0,7762793000,532230,12729,1995,300,8,1.0,0,0,1,0,12814.0,401000,0,401000,300750,0,1,0.75,0,9000,21814.0,0
1,7765744009,532292,16317,2004,300,1,1.0,0,1,1,1,16375.0,302400,0,302400,226800,0,1,0.75,0,9000,25375.0,0
1,7783944003,531210,16323,2004,240,3,1.0,5,0,1,1,16567.0,208000,0,208000,208000,0,1,1.0,0,7200,23767.0,0
0,7798324008,532299,16328,2004,36,1,1.0,1,2,1,1,16405.0,21081,0,25000,12500,0,0,0.5,0,1080,17485.0,0
0,7800774003,531210,16328,2004,84,1,1.0,0,1,1,1,16467.0,23611,0,20000,10000,0,0,0.5,0,2520,18987.0,0
1,7801614003,532111,16328,2004,300,11,1.0,0,11,1,1,16344.0,450000,0,450000,225000,0,1,0.5,0,9000,25344.0,0
1,7806684001,531210,16329,2004,240,4,1.0,2,0,1,1,16665.0,661000,0,661000,661000,0,1,1.0,0,7200,23865.0,0
1,7810194010,531210,16330,2004,240,20,1.0,5,20,1,1,17057.0,665000,0,665000,665000,0,1,1.0,0,7200,24257.0,0
1,7811513005,532230,12739,1995,48,3,1.0,0,0,1,0,12903.0,45000,0,45000,40500,0,0,0.9,0,1440,14343.0,0
0,7814974005,531311,16331,2004,240,8,1.0,8,0,1,1,16420.0,505000,0,505000,505000,0,1,1.0,0,7200,23620.0,0
0,7815224005,532490,16331,2004,36,1,1.0,0,1,1,1,16344.0,60014,0,30000,15000,0,0,0.5,0,1080,17424.0,0
1,7824123005,532230,12743,1995,300,2,1.0,0,0,1,0,12814.0,500000,0,500000,350000,0,1,0.7,0,9000,21814.0,0
1,7839684008,532412,16337,2004,82,1,1.0,0,1,1,1,16375.0,58788,0,25000,12500,0,0,0.5,0,2460,18835.0,0
1,7861954002,532490,16343,2004,12,2,1.0,2,2,1,1,16375.0,100000,0,100000,50000,0,0,0.5,0,360,16735.0,0
0,7867274000,532420,16349,2005,300,3,1.0,0,0,1,1,16375.0,675000,0,675000,506250,0,1,0.75,0,9000,25375.0,0
0,7889943005,532230,12761,1995,84,35,1.0,0,0,1,0,12814.0,100000,0,100000,90000,0,0,0.9,0,2520,15334.0,0
1,7892454008,532120,16348,2005,120,5,1.0,0,5,1,1,16375.0,200000,0,200000,150000,0,0,0.75,0,3600,19975.0,0
0,7929464005,532230,16357,2005,60,3,2.0,0,3,1,1,16405.0,130000,0,130000,65000,1,0,0.5,0,1800,18205.0,0
0,7951304010,532292,16362,2005,129,3,1.0,0,3,1,1,16467.0,410000,332877,410000,307500,0,0,0.75,0,3870,20337.0,1
1,7953944007,532230,16362,2005,84,7,1.0,2,7,1,1,16405.0,50000,0,50000,25000,0,0,0.5,0,2520,18925.0,0
1,7958734002,531390,16363,2005,84,1,1.0,1,1,1,1,16436.0,35000,0,35000,17500,0,0,0.5,0,2520,18956.0,0
0,7959854005,531311,16363,2005,300,7,1.0,4,3,1,1,16436.0,403700,0,403700,302775,0,1,0.75,0,9000,25436.0,0
0,7960284008,531210,16363,2005,87,1,2.0,0,0,1,1,16405.0,100000,89902,100000,85000,1,0,0.85,0,2610,19015.0,1
1,7963274000,532230,16364,2005,24,3,1.0,3,3,1,1,16436.0,100000,0,100000,50000,0,0,0.5,0,720,17156.0,0
1,7964164004,531210,16364,2005,300,5,1.0,5,10,1,1,16375.0,640000,0,640000,480000,0,1,0.75,0,9000,25375.0,0
1,7965304000,531120,16364,2005,38,2,1.0,1,3,1,1,16436.0,99340,39799,40000,20000,0,0,0.5,1,1140,17576.0,1
1,7984583002,532111,12796,1995,60,6,1.0,0,0,1,0,12814.0,100000,0,100000,90000,0,0,0.9,0,1800,14614.0,0
0,7995924010,532230,16370,2005,120,2,2.0,12,2,1,1,16405.0,131000,0,131000,111350,1,0,0.85,0,3600,20005.0,0
1,7996184004,532411,16370,2005,36,1,1.0,0,1,1,1,16405.0,45300,0,45000,22500,0,0,0.5,0,1080,17485.0,0
0,8053424003,531210,16379,2005,270,6,2.0,0,0,1,2,16495.0,299200,0,336000,252000,1,1,0.75,0,8100,24595.0,0
0,8053804010,531110,16379,2005,240,5,1.0,4,5,1,1,16483.0,186000,0,186000,186000,0,1,1.0,0,7200,23683.0,0
0,8077684005,532490,16384,2005,60,2,1.0,2,4,1,2,16405.0,60000,0,60000,30000,0,0,0.5,0,1800,18205.0,0
0,8088034004,531210,16385,2005,300,8,1.0,4,8,1,1,16405.0,652000,0,652000,489000,0,1,0.75,0,9000,25405.0,0
0,8132923002,532120,12843,1995,120,25,1.0,0,0,1,0,12903.0,700000,0,700000,595000,0,0,0.85,0,3600,16503.0,0
1,8166514002,532490,16398,2005,84,1,1.0,0,1,1,2,16436.0,175000,0,175000,131250,0,0,0.75,0,2520,18956.0,0
1,8167114002,531210,16398,2005,84,1,1.0,0,1,1,1,16467.0,25000,0,25000,12500,0,0,0.5,0,2520,18987.0,0
0,8168453005,532230,12855,1995,300,9,1.0,0,0,1,0,13087.0,495000,0,495000,371250,0,1,0.75,0,9000,22087.0,0
0,8185294003,531311,16401,2005,240,10,1.0,5,0,1,1,16847.0,239000,0,239000,239000,0,1,1.0,0,7200,24047.0,0
0,8223394000,532490,16408,2005,60,9,1.0,1,1,1,1,16467.0,100000,0,100000,50000,0,0,0.5,0,1800,18267.0,0
0,8225414008,531210,16408,2005,240,12,1.0,8,0,1,1,17456.0,1300000,0,1300000,1300000,0,1,1.0,0,7200,24656.0,0
1,8236924003,531210,16411,2005,240,1,1.0,2,0,1,1,16511.0,169000,0,169000,169000,0,1,1.0,0,7200,23711.0,0
0,8243953003,532230,12880,1995,240,70,1.0,9,14,1,0,13284.0,456000,0,456000,456000,0,1,1.0,0,7200,20484.0,0
0,8284514003,532230,16418,2005,84,1,1.0,1,1,1,1,16436.0,5000,0,5000,4250,0,0,0.85,0,2520,18956.0,0
0,8294133004,532112,12899,1995,84,5,1.0,0,0,1,0,12995.0,100000,0,100000,90000,0,0,0.9,0,2520,15515.0,0
1,8300034002,531311,16420,2005,240,195,1.0,20,0,1,1,16511.0,412000,0,412000,412000,0,1,1.0,0,7200,23711.0,0
0,8325214004,531210,16425,2005,300,3,1.0,0,3,1,1,16436.0,549000,0,549000,411750,0,1,0.75,0,9000,25436.0,0
1,8350884008,532230,16428,2005,59,2,1.0,2,2,1,1,16495.0,50000,0,50000,25000,0,0,0.5,0,1770,18265.0,0
1,8353253006,531110,12922,1995,84,1,1.0,0,0,1,0,12995.0,63000,0,63000,56700,0,0,0.9,0,2520,15515.0,0
1,8356894001,531120,16432,2005,300,2,1.0,0,2,1,1,16436.0,1440000,0,1440000,1080000,0,1,0.75,0,9000,25436.0,0
1,8381974003,531210,16435,2005,240,535,1.0,0,535,1,1,16539.0,549000,0,549000,549000,0,1,1.0,0,7200,23739.0,0
1,8383334003,532490,16435,2005,82,9,1.0,1,10,1,1,16467.0,889001,0,100000,50000,0,0,0.5,0,2460,18927.0,0
0,8394103003,532111,12939,1995,300,20,1.0,0,0,1,0,13087.0,244836,0,244836,183627,0,1,0.75,0,9000,22087.0,0
1,8394683002,532111,12939,1995,120,15,1.0,0,0,1,0,13087.0,221164,0,221164,187989,0,0,0.849998191,0,3600,16687.0,0
1,8398353005,532230,12940,1995,300,3,1.0,0,0,1,0,12995.0,156000,0,156000,109200,0,1,0.7,0,9000,21995.0,0
1,8421214004,532230,16443,2005,8,4,1.0,4,4,1,1,16526.0,100000,13866,100000,50000,0,0,0.5,0,240,16766.0,1
1,8426504007,531210,16443,2005,84,4,1.0,0,0,37481,1,16617.0,20000,0,20000,10000,0,0,0.5,0,2520,19137.0,0
0,8436424000,531320,16446,2005,300,15,1.0,1,14,1,1,16467.0,639000,0,639000,479250,0,1,0.75,0,9000,25467.0,0
0,8451404003,531210,16448,2005,84,5,1.0,0,0,1,2,16495.0,100000,0,100000,85000,0,0,0.85,0,2520,19015.0,0
0,8451514001,532292,16448,2005,120,2,1.0,0,0,1,1,16526.0,253000,0,253000,189750,0,0,0.75,0,3600,20126.0,0
0,8471983003,532111,12967,1995,84,3,1.0,0,0,1,0,12995.0,96000,0,96000,86400,0,0,0.9,0,2520,15515.0,0
1,8502044003,531210,16456,2005,300,2,1.0,1,3,1,1,16556.0,178000,0,178000,133500,0,1,0.75,0,9000,25556.0,0
1,8504664005,531210,16457,2005,84,1,2.0,0,0,1,1,16467.0,10000,0,10000,5000,1,0,0.5,0,2520,18987.0,0
0,8505713002,532230,12977,1995,84,8,2.0,0,0,1,0,12995.0,41404,0,50000,45000,1,0,0.9,0,2520,15515.0,0
0,8507383003,532230,12978,1995,300,6,1.0,0,0,1,0,13087.0,185000,0,185000,138750,0,1,0.75,0,9000,22087.0,0
1,8509513009,531190,12978,1995,240,13,1.0,9,4,1,0,13249.0,105000,0,105000,105000,0,1,1.0,0,7200,20449.0,0
1,8518104002,531390,16460,2005,240,220,1.0,1,220,1,1,16966.0,667000,0,667000,667000,0,1,1.0,0,7200,24166.0,0
1,8524464001,532230,16461,2005,36,2,1.0,2,2,1,1,16467.0,50000,0,50000,25000,0,0,0.5,1,1080,17547.0,0
0,8533373004,532111,12988,1995,86,2,2.0,0,0,1,0,13087.0,75000,0,75000,67500,1,0,0.9,0,2580,15667.0,0
0,8535384007,531210,16463,2005,219,2,2.0,2,0,1,1,16526.0,704000,19875,704000,528000,1,0,0.75,0,6570,23096.0,1
0,8539804010,531210,16463,2005,240,5,1.0,7,0,1,1,16812.0,373000,0,388000,388000,0,1,1.0,0,7200,24012.0,0
1,8544284003,531210,16464,2005,120,8,1.0,3,11,1,1,16495.0,218300,0,218300,163725,0,0,0.75,0,3600,20095.0,0
1,8550924001,531390,16467,2005,240,5,1.0,1,0,1,1,16994.0,388000,0,388000,388000,0,1,1.0,0,7200,24194.0,0
0,8561553007,532230,12997,1995,84,5,1.0,0,0,1,0,13087.0,30000,0,30000,27000,0,0,0.9,0,2520,15607.0,0
0,8562674006,531210,16469,2005,240,15,1.0,5,0,1,1,16602.0,435000,0,435000,435000,0,1,1.0,0,7200,23802.0,0
1,8563194006,532420,16469,2005,84,11,1.0,0,11,1,1,16495.0,400000,0,400000,300000,0,0,0.75,0,2520,19015.0,0
1,8563984007,531390,16469,2005,84,3,2.0,2,5,1,1,16495.0,30030,0,17000,8500,1,0,0.5,0,2520,19015.0,0
0,8569404009,532230,16470,2005,52,3,2.0,0,0,1,1,16556.0,85000,69579,85000,72250,1,0,0.85,0,1560,18116.0,1
0,8572713002,533110,13002,1995,120,13,1.0,0,0,78760,0,13087.0,100000,0,100000,90000,0,0,0.9,0,3600,16687.0,0
0,8575204004,532490,16471,2005,84,1,2.0,0,0,1,1,16526.0,50000,0,50000,42500,1,0,0.85,0,2520,19046.0,0
0,8585744006,531320,16474,2005,300,7,1.0,0,7,1,1,16495.0,227000,0,227000,170250,0,1,0.75,0,9000,25495.0,0
0,8593254001,531210,16476,2005,28,1,1.0,1,2,1,1,16495.0,56217,33946,35000,17500,0,0,0.5,0,840,17335.0,1
1,8594044010,532230,16476,2005,60,1,1.0,0,1,1,1,16587.0,44076,0,25000,12500,0,0,0.5,0,1800,18387.0,0
0,8616293010,532111,13019,1995,120,1,2.0,0,0,1,0,13087.0,100000,0,100000,70000,1,0,0.7,0,3600,16687.0,0
1,8627103005,532120,13025,1995,288,3,1.0,0,0,1,0,13179.0,336500,0,336500,252375,0,1,0.75,0,8640,21819.0,0
0,8627154005,531210,16484,2005,300,2,1.0,1,2,1,1,16526.0,321000,0,321000,240750,0,1,0.75,0,9000,25526.0,0
0,8649704005,531210,16492,2005,240,140,1.0,75,0,1,1,16693.0,1512000,0,1512000,1512000,0,1,1.0,0,7200,23893.0,0
0,8652553002,532230,13038,1995,84,2,1.0,0,0,1,0,13269.0,25000,0,25000,22500,0,0,0.9,0,2520,15789.0,0
0,8661894008,532310,16497,2005,240,16,1.0,6,0,1,1,16721.0,1234000,0,1257000,1257000,0,1,1.0,0,7200,23921.0,0
1,8666914000,531390,16498,2005,84,1,1.0,0,0,1,1,17225.0,100000,0,50000,25000,0,0,0.5,0,2520,19745.0,0
0,8670184009,531210,16499,2005,263,2,1.0,0,2,1,1,16526.0,675000,197158,675000,506250,0,1,0.75,0,7890,24416.0,1
1,8672934002,531390,16499,2005,31,10,1.0,0,0,1,1,16526.0,21673,19962,20000,10000,0,0,0.5,0,930,17456.0,1
1,8706843002,532230,13080,1996,84,7,2.0,0,0,1,0,13179.0,31833,0,31833,25466,1,0,0.799987434,0,2520,15699.0,0
0,8709024005,532490,16512,2005,240,3,1.0,1,3,1,1,16567.0,238000,0,238000,238000,0,1,1.0,0,7200,23767.0,0
0,8712273004,532230,13073,1996,84,8,2.0,0,0,1,0,13179.0,119500,0,119500,89625,1,0,0.75,0,2520,15699.0,0
1,8713584001,531311,16512,2005,240,27,1.0,12,0,1,1,17211.0,519000,0,519000,519000,0,1,1.0,0,7200,24411.0,0
0,8723174000,531320,16517,2005,84,2,1.0,0,0,1,1,16526.0,56960,0,17000,8500,0,0,0.5,0,2520,19046.0,0
1,8726304008,532299,16517,2005,84,50,1.0,10,60,1,1,16556.0,250000,0,250000,125000,0,0,0.5,0,2520,19076.0,0
1,8735334008,531210,16520,2005,267,1,1.0,2,1,1,1,16556.0,589000,0,589000,441750,0,1,0.75,0,8010,24566.0,0
1,8749854001,531190,16525,2005,240,120,1.0,20,0,1,2,16875.0,1999000,0,1999000,1999000,0,1,1.0,0,7200,24075.0,0
0,8752914007,531210,16526,2005,84,1,1.0,0,1,1,1,16556.0,320361,0,60000,30000,0,0,0.5,0,2520,19076.0,0
0,8753954010,532310,16526,2005,111,3,1.0,0,0,1,1,16556.0,1525000,1255175,1525000,1143750,0,0,0.75,0,3330,19886.0,1
0,8755154010,531390,16526,2005,240,22,1.0,3,22,1,1,17183.0,711000,0,711000,711000,0,1,1.0,0,7200,24383.0,0
1,8774733006,532230,13093,1996,66,4,2.0,0,0,1,0,13179.0,37000,30771,37000,29600,1,0,0.8,0,1980,15159.0,1
0,8781944004,531390,16538,2005,240,450,1.0,100,0,1,1,16665.0,593000,0,593000,593000,0,1,1.0,0,7200,23865.0,0
0,8783884003,531210,16538,2005,240,13,1.0,11,0,1,1,16665.0,325000,0,325000,325000,0,1,1.0,0,7200,23865.0,0
1,8785654008,531210,16539,2005,240,40,1.0,5,0,1,1,16966.0,1256000,0,1330000,1330000,0,1,1.0,0,7200,24166.0,0
0,8786064010,531210,16539,2005,84,3,1.0,0,3,1,1,16648.0,25000,0,25000,12500,0,0,0.5,0,2520,19168.0,0
1,8797334003,531210,16544,2005,12,1,2.0,2,1,1,1,16556.0,39500,0,25000,12500,1,0,0.5,0,360,16916.0,0
0,8799003006,532230,13100,1996,85,4,1.0,0,0,1,0,13179.0,18000,0,18000,14400,0,0,0.8,0,2550,15729.0,0
0,8810914006,531210,16548,2005,240,327,1.0,20,327,68060,1,16812.0,1027000,0,1027000,1027000,0,1,1.0,0,7200,24012.0,0
1,8811804010,531210,16548,2005,240,75,1.0,0,1,18000,1,16903.0,1476000,0,1476000,1476000,0,1,1.0,0,7200,24103.0,0
1,8814484005,531110,16551,2005,240,1,1.0,0,1,1,1,16665.0,144000,0,144000,144000,0,1,1.0,0,7200,23865.0,0
0,8816114003,532490,16552,2005,120,2,2.0,6,2,1,1,16587.0,750000,0,750000,286777,1,0,0.382369333,0,3600,20187.0,0
0,8816154004,532412,16552,2005,300,10,1.0,0,10,1,1,16587.0,297500,0,297500,223125,0,1,0.75,0,9000,25587.0,0
1,8822424009,531210,16554,2005,240,10,1.0,10,0,33747,1,16693.0,931000,0,931000,931000,0,1,1.0,0,7200,23893.0,0
1,8830294007,531390,16558,2005,84,8,1.0,0,8,1,1,16648.0,294274,0,100000,50000,0,0,0.5,0,2520,19168.0,0
1,8832284008,532292,16559,2005,60,1,1.0,0,1,1,1,16587.0,29426,0,25000,12500,0,0,0.5,0,1800,18387.0,0
0,8838464004,532292,16561,2005,18,1,2.0,0,0,1,1,16891.0,16679,4034,5000,2500,1,0,0.5,0,540,17431.0,1
0,8845684009,532230,16565,2005,60,2,1.0,0,2,1,1,16587.0,78000,0,78000,39000,0,0,0.5,0,1800,18387.0,0
0,8845804008,531210,16565,2005,300,11,1.0,5,11,1,1,16587.0,962900,0,962900,722175,0,1,0.75,0,9000,25587.0,0
1,8847324010,531210,16565,2005,240,6,1.0,10,0,1,1,16756.0,93000,0,93000,93000,0,1,1.0,0,7200,23956.0,0
0,8852584001,532490,16567,2005,240,14,1.0,12,0,1,1,16665.0,853000,0,853000,853000,0,1,1.0,0,7200,23865.0,0
0,8858854000,531210,16569,2005,84,1,1.0,0,1,1,1,16587.0,100706,0,10000,5000,0,0,0.5,0,2520,19107.0,0
0,8872344007,531210,16575,2005,84,1,1.0,0,1,1,1,16648.0,24338,0,15000,7500,0,0,0.5,0,2520,19168.0,0
1,8877694006,531210,16576,2005,240,45,1.0,16,0,68060,1,17029.0,676000,0,752000,752000,0,1,1.0,0,7200,24229.0,0
0,8905694004,531210,16593,2005,300,20,1.0,8,20,79897,1,16648.0,2000000,0,2000000,1500000,0,1,0.75,0,9000,25648.0,0
0,8911654010,532299,16595,2005,12,2,1.0,0,2,1,1,16921.0,76000,0,76000,38000,0,0,0.5,0,360,17281.0,0
1,8913294002,531210,16595,2005,240,35,1.0,10,0,18000,2,16903.0,171000,0,179000,179000,0,1,1.0,0,7200,24103.0,0
1,8927144004,532111,16601,2005,300,5,1.0,0,5,1,1,16617.0,600000,0,600000,450000,0,1,0.75,0,9000,25617.0,0
0,8927864008,531210,16602,2005,19,12,1.0,10,12,1,1,16617.0,101750,100000,100000,50000,0,0,0.5,0,570,17187.0,1
1,8931234010,531210,16603,2005,3,2,1.0,10,2,1,1,16617.0,10000,161,10000,8500,0,0,0.85,0,90,16707.0,1
0,8933964010,531210,16603,2005,240,50,1.0,20,0,68905,2,17883.0,833000,0,833000,833000,0,1,1.0,0,7200,25083.0,0
1,8939274005,532120,16607,2005,38,5,1.0,2,5,1,1,16982.0,241204,83203,85000,42500,0,0,0.5,0,1140,18122.0,1
1,8943663000,533110,13166,1996,123,1,1.0,0,0,1,0,13422.0,300000,0,300000,225000,0,0,0.75,0,3690,17112.0,0
0,8945264009,531210,16610,2005,120,2,2.0,2,2,1,1,16648.0,770000,0,770000,577500,1,0,0.75,0,3600,20248.0,0
0,8945384010,531190,16610,2005,168,7,1.0,1,8,1,2,16648.0,595000,0,595000,446250,0,0,0.75,0,5040,21688.0,0
0,8946694000,531210,16610,2005,120,50,2.0,50,50,44890,1,16891.0,300000,0,300000,225000,1,0,0.75,0,3600,20491.0,0
1,8950514006,531210,16611,2005,14,3,2.0,0,3,15710,2,16648.0,100880,0,100000,50000,1,0,0.5,0,420,17068.0,0
0,8950794009,531210,16611,2005,84,6,1.0,0,6,1,1,17286.0,37754,0,35000,17500,0,0,0.5,0,2520,19806.0,0
0,8956004007,531210,16615,2005,290,17,1.0,0,17,1,1,16921.0,70000,0,70000,59500,0,1,0.85,0,8700,25621.0,0
0,8958064007,532490,16616,2005,110,1,2.0,9,1,15100,1,16740.0,356778,303096,360100,270075,1,0,0.75,0,3300,20040.0,1
0,8963394006,531210,16617,2005,84,1,1.0,0,0,1,1,16648.0,54691,0,30000,15000,0,0,0.5,0,2520,19168.0,0
0,8968344001,532412,16622,2005,120,21,1.0,0,21,1,1,16679.0,371000,0,371000,278250,0,0,0.75,0,3600,20279.0,0
1,8968563001,532120,13177,1996,240,70,1.0,20,50,1,0,13529.0,867000,0,990000,990000,0,1,1.0,0,7200,20729.0,0
0,8969114004,532490,16623,2005,71,1,1.0,0,1,1,1,17044.0,39021,0,15000,7500,0,0,0.5,0,2130,19174.0,0
1,8972314006,531210,16624,2005,240,19,1.0,35,19,1,1,16665.0,988000,0,988000,988000,0,1,1.0,0,7200,23865.0,0
1,8972774004,531390,16624,2005,53,5,2.0,0,0,1,2,16679.0,150000,90440,150000,127500,1,0,0.85,0,1590,18269.0,1
1,8990214004,531210,16635,2005,240,2,1.0,2,0,1,1,16756.0,228000,0,228000,228000,0,1,1.0,0,7200,23956.0,0
0,8995944010,531390,16637,2005,220,9,1.0,0,0,1,1,16679.0,1147500,0,1147500,860625,0,0,0.75,0,6600,23279.0,0
1,8997784003,531210,16638,2005,1,2,1.0,0,0,1,1,16648.0,88094,40336,45000,22500,0,0,0.5,0,30,16678.0,1
0,8999224003,532490,16638,2005,240,40,1.0,6,0,1,1,16756.0,659000,0,659000,659000,0,1,1.0,0,7200,23956.0,0
1,8999524010,532490,16638,2005,84,2,1.0,1,2,1,1,17652.0,35000,0,35000,17500,0,0,0.5,0,2520,20172.0,0
1,9004573004,532230,13192,1996,84,6,1.0,0,0,1,0,13269.0,100000,0,100000,80000,0,0,0.8,0,2520,15789.0,0
1,9004734000,531210,16642,2005,84,1,1.0,0,1,1,1,16709.0,22000,0,15000,7500,0,0,0.5,0,2520,19229.0,0
1,9005144002,531320,16642,2005,28,5,1.0,1,5,1,1,16679.0,51272,24485,25000,12500,0,0,0.5,1,840,17519.0,1
0,9007154009,531210,16643,2005,300,1,1.0,1,1,1,1,16679.0,679000,0,679000,509250,0,1,0.75,0,9000,25679.0,0
0,9013274006,531210,16645,2005,300,7,1.0,6,7,1,1,16679.0,378000,0,378000,283500,0,1,0.75,0,9000,25679.0,0
1,9020024010,531210,16650,2005,240,13,1.0,12,13,69149,2,17302.0,427000,0,427000,427000,0,1,1.0,0,7200,24502.0,0
1,9023644003,531210,16652,2005,240,57,1.0,15,0,1,1,16994.0,1059000,0,1059000,1059000,0,1,1.0,0,7200,24194.0,0
0,9025044004,532490,16652,2005,240,22,1.0,28,0,1,1,17183.0,1283000,0,1350000,1350000,0,1,1.0,0,7200,24383.0,0
1,9033244005,531210,16658,2005,300,21,1.0,0,21,1,1,16679.0,790000,0,790000,592500,0,1,0.75,0,9000,25679.0,0
1,9034944005,531210,16658,2005,240,5,2.0,3,0,1,1,16756.0,221000,0,221000,221000,1,1,1.0,0,7200,23956.0,0
1,9050034003,531210,16666,2005,84,1,1.0,0,1,1,1,16891.0,68402,0,35000,17500,0,0,0.5,0,2520,19411.0,0
0,9055254009,531320,16670,2005,12,7,1.0,0,7,1,1,16709.0,120000,0,100000,50000,0,0,0.5,0,360,17069.0,0
0,9058084001,532299,16671,2005,84,4,1.0,0,4,1,1,16740.0,100635,0,50000,25000,0,0,0.5,0,2520,19260.0,0
1,9058344007,531210,16671,2005,84,1,1.0,1,2,1,2,16709.0,264000,0,264000,198000,0,0,0.75,0,2520,19229.0,0
0,9059193005,532230,13212,1996,240,6,1.0,2,4,1,0,13494.0,116000,0,157000,157000,0,1,1.0,0,7200,20694.0,0
0,9064614001,532111,16673,2005,5,5,1.0,0,5,1,1,16709.0,466981,76615,95000,47500,0,0,0.5,0,150,16859.0,1
1,9066294005,531390,16673,2005,25,1,2.0,0,1,1,1,16709.0,16792,3980,25000,12500,1,0,0.5,0,750,17459.0,1
1,9068004003,532490,16674,2005,84,2,1.0,0,2,1,2,16832.0,32388,0,10000,5000,0,0,0.5,0,2520,19352.0,0
1,9068914005,531311,16674,2005,9,4,1.0,1,5,1,1,16709.0,301740,53953,55000,27500,0,0,0.5,0,270,16979.0,1
1,9074274010,531390,16678,2005,12,2,1.0,2,10,1,1,16860.0,1309500,0,350000,175000,0,0,0.5,0,360,17220.0,0
0,9075284004,531390,16678,2005,25,7,1.0,4,11,1,1,16709.0,100000,75000,100000,50000,0,0,0.5,0,750,17459.0,1
0,9080074005,531320,16680,2005,1,6,1.0,4,6,1,1,16982.0,43705,23964,30000,15000,0,0,0.5,0,30,17012.0,1
1,9082604002,531210,16681,2005,240,11,1.0,9,0,1,1,16903.0,433000,0,433000,433000,0,1,1.0,0,7200,24103.0,0
1,9085924010,531210,16685,2005,300,8,2.0,0,8,1,1,16801.0,658500,0,658500,493875,1,1,0.75,0,9000,25801.0,0
0,9091404003,531210,16688,2005,23,4,1.0,0,4,1,2,16982.0,81868,24782,30000,15000,0,0,0.5,1,690,17672.0,1
1,9097334007,531210,16692,2005,250,1,1.0,0,1,1,1,16709.0,604000,0,604000,453000,0,1,0.75,0,7500,24209.0,0
0,9105504000,531210,16695,2005,240,650,1.0,30,0,1,1,16966.0,233000,0,235000,235000,0,1,1.0,0,7200,24166.0,0
1,9111614005,531210,16699,2005,227,9,2.0,13,9,1,1,16740.0,950000,634549,950000,712500,1,0,0.75,0,6810,23550.0,1
0,9114584004,532310,16700,2005,120,12,1.0,0,0,1,1,16770.0,247000,0,247000,185250,0,0,0.75,0,3600,20370.0,0
0,9122024000,531390,16702,2005,95,9,2.0,0,9,1,2,16832.0,360000,125933,360000,270000,1,0,0.75,0,2850,19682.0,1
0,9125354000,531312,16705,2005,84,2,1.0,0,2,1,1,17652.0,50000,0,50000,25000,0,0,0.5,0,2520,20172.0,0
